t,W_less_mesh_locking,W_mesh_locking,W_double_triangle_edge_flip,W_single_triangle_edge_flip,abs_delta_W_mesh_locking,abs_delta_W_double_triangle_edge_flip,abs_delta_W_single_triangle_edge_flip
0.64800000000000002,1.2096444985000001,1.2145400151000001,1.2145400151000001,1.2097525067999999,0.0048955165999999828,0.0048955165999999828,0.00010800829999979555
0.64900000000000002,1.2117690791,1.2166783088999999,1.2166783088999999,1.2118588599,0.0049092297999999701,0.0049092297999999701,8.9780799999994443e-05
0.65000000000000002,1.2138871662999999,1.2188097821999999,1.2188097821999999,1.2139588272999999,0.0049226158999999825,0.0049226158999999825,7.1661000000000641e-05
0.65100000000000002,1.215998669,1.2209343254,1.2209343254,1.2160524304,0.0049356564000000436,0.0049356564000000436,5.3761400000018611e-05
0.65200000000000002,1.2181034946,1.2230518259000001,1.2230518259000001,1.2181394053000001,0.0049483313000000528,0.0049483313000000528,3.5910700000085782e-05
0.65300000000000002,1.2202015486,1.2251621686,1.2251621686,1.2202197258,0.0049606200000000822,0.0049606200000000822,1.8177200000080163e-05
0.65400000000000003,1.2222927348999999,1.2272652352,1.2272652352,1.2222932989999999,0.0049725003000000711,0.0049725003000000711,5.6410000004447625e-07
0.65500000000000003,1.2243769552999999,1.2293609046,1.2293609046,1.2243600301999999,0.0049839493000001234,0.0049839493000001234,1.692509999995373e-05
0.65600000000000003,1.2264541095999999,1.2314490523999999,1.2314490523999999,1.2264198228000001,0.0049949428000000129,0.0049949428000000129,3.4286799999838635e-05
0.65700000000000003,1.2285240958000001,1.2335295508999999,1.2335295508999999,1.2284725784999999,0.0050054550999998337,0.0050054550999998337,5.1517300000192279e-05
0.65800000000000003,1.2305868099999999,1.2356022689999999,1.2356022689999999,1.2305181970000001,0.0050154589999999999,0.0050154589999999999,6.8612999999828617e-05
0.65900000000000003,1.2326421459000001,1.2376670717,1.2376670717,1.2325565759999999,0.0050249257999999131,0.0050249257999999131,8.5569900000193044e-05
0.66000000000000003,1.2346899951999999,1.2397238206000001,1.2397238206000001,1.2345876111,0.0050338254000001914,0.0050338254000001914,0.00010238409999985265
0.66100000000000003,1.2367302473999999,1.2417723728000001,1.2417723728000001,1.2366111957999999,0.0050421254000001525,0.0050421254000001525,0.00011905160000003079
0.66200000000000003,1.2387627895,1.2438125814000001,1.2438125814000001,1.2386272213,0.0050497919000001001,0.0050497919000001001,0.00013556819999993586
0.66300000000000003,1.2407875064,1.2458442944999999,1.2458442944999999,1.2406355764999999,0.005056788099999876,0.005056788099999876,0.00015192990000012507
0.66400000000000003,1.2428042801999999,1.2478673554999999,1.2478673554999999,1.2426361476000001,0.0050630753000000528,0.0050630753000000528,0.00016813259999981511
0.66500000000000004,1.2448129905,1.2498816027999999,1.2498816027999999,1.2446288185000001,0.0050686122999998862,0.0050686122999998862,0.00018417199999998246
0.66600000000000004,1.2468135142000001,1.2518868697000001,1.2518868697000001,1.2466134705,0.0050733554999999875,0.0050733554999999875,0.00020004370000004101
0.66700000000000004,1.2488057251,1.2538829840000001,1.2538829840000001,1.2485899823,0.0050772589000001034,0.0050772589000001034,0.00021574280000002943
0.66800000000000004,1.2507894947,1.2558697672000001,1.2558697672000001,1.2505582297,0.0050802725000000937,0.0050802725000000937,0.00023126500000003603
0.66900000000000004,1.2527646909000001,1.2578470343999999,1.2578470343999999,1.2525242232,0.0050823434999998085,0.0050823434999998085,0.00024046770000007989
0.67000000000000004,1.2547311785999999,1.2598145939000001,1.2598145939000001,1.2544756535999999,0.0050834153000001159,0.0050834153000001159,0.0002555250000000342
0.67100000000000004,1.2566888195000001,1.2617722471999999,1.2617722471999999,1.2564184291,0.0050834276999998096,0.0050834276999998096,0.00027039040000009784
0.67200000000000004,1.2586374714999999,1.2637197882,1.2637197882,1.2583524129999999,0.0050823167000000335,0.0050823167000000335,0.00028505850000004607
