schema_version,dataset_variant,primary_dataset,seed,event_index,event_id,event_relative_path,event_manifest_relative_path,source_job_directory,source_dump_path,source_dump_relative_path,source_load,pre_event_dump_path,pre_event_dump_relative_path,pre_event_load,event_status,batch_manifest_present,source_dump_present_at_extraction,pre_event_dump_present_at_extraction,plot_png_present,plot_pdf_present,comparison_energy_tie_absolute_tolerance,collector_macrodata_present,collector_macrodata_relative_path,collector_macrodata_rows,collector_macrodata_first_load,collector_macrodata_final_load,collector_macrodata_min_total_energy,collector_macrodata_final_total_energy,collector_macrodata_min_avg_energy_change,collector_macrodata_final_avg_energy_change,collector_macrodata_nonmonotone_energy_steps,source_config_rows,source_config_cols,source_config_seed,source_config_startLoad,source_config_loadIncrement,source_config_maxLoad,source_config_minimizer,source_config_LBFGSEpsg,source_config_LBFGSEpsx,source_config_eps,source_config_energyDropThreshold,source_config_reconnectionMethod,source_config_usingPBC,collector_config_startLoad,collector_config_loadIncrement,collector_config_maxLoad,collector_config_minimizer,collector_config_LBFGSEpsg,collector_config_LBFGSEpsx,collector_config_eps,collector_config_energyDropThreshold,collector_config_plasticityEventThreshold,collector_config_reconnectionMethod,collector_config_usingPBC,FIRE_first_drop_CG_Term_reason,FIRE_first_drop_FIRE_Term_reason,FIRE_first_drop_LBFGS_Term_reason,FIRE_first_drop__energy_change,FIRE_first_drop__energy_change_field,FIRE_first_drop_avg_P11,FIRE_first_drop_avg_P12,FIRE_first_drop_avg_P21,FIRE_first_drop_avg_P22,FIRE_first_drop_avg_e_change_from_init,FIRE_first_drop_avg_energy,FIRE_first_drop_avg_energy_change,FIRE_first_drop_avg_init_P11,FIRE_first_drop_avg_init_P12,FIRE_first_drop_avg_init_P21,FIRE_first_drop_avg_init_P22,FIRE_first_drop_avg_init_energy,FIRE_first_drop_avg_init_sigma11,FIRE_first_drop_avg_init_sigma12,FIRE_first_drop_avg_init_sigma22,FIRE_first_drop_avg_sigma11,FIRE_first_drop_avg_sigma12,FIRE_first_drop_avg_sigma12_change_from_init,FIRE_first_drop_avg_sigma22,FIRE_first_drop_cmX,FIRE_first_drop_cmY,FIRE_first_drop_edge_flip_always_chose_lower_energy,FIRE_first_drop_edge_flip_chosen_minus_other_energy,FIRE_first_drop_est_time_remaining,FIRE_first_drop_load,FIRE_first_drop_load_step,FIRE_first_drop_m3_participationFraction,FIRE_first_drop_maxX,FIRE_first_drop_maxY,FIRE_first_drop_max_energy,FIRE_first_drop_max_force,FIRE_first_drop_max_m3_nr,FIRE_first_drop_max_negative_plastic_jump,FIRE_first_drop_max_positive_plastic_jump,FIRE_first_drop_minX,FIRE_first_drop_minY,FIRE_first_drop_min_iter_avg_energy_change,FIRE_first_drop_min_iter_total_energy_change,FIRE_first_drop_minimization_time,FIRE_first_drop_nr_edge_flips,FIRE_first_drop_nr_elements_with_m3_change,FIRE_first_drop_nr_func_evals,FIRE_first_drop_nr_iterations,FIRE_first_drop_nr_reconnect_cycles,FIRE_first_drop_nr_red_q1,FIRE_first_drop_nr_red_q2,FIRE_first_drop_nr_red_q3,FIRE_first_drop_nr_red_q4,FIRE_first_drop_nr_total_edge_flips,FIRE_first_drop_participationFraction,FIRE_first_drop_reconnect_stop_reason,FIRE_first_drop_rejected_reconnect_energy_delta,FIRE_first_drop_run_time,FIRE_first_drop_sum_m3,FIRE_first_drop_total_e_change_from_init,FIRE_first_drop_total_energy,FIRE_first_drop_total_energy_change,FIRE_first_drop_total_init_energy,FIRE_first_drop_write_time,FIRE_minimization_directory_relative_path,FIRE_macrodata_relative_path,FIRE_macrodata_present_at_extraction,FIRE_minimization_time_seconds,FIRE_run_time_seconds,FIRE_write_time_seconds,FIRE_first_drop_minimization_directory_count,FIRE_trajectory_rows,FIRE_trajectory_nonfinite_count,FIRE_trajectory_nonmonotone_total_energy_steps,FIRE_trajectory_load_step_initial,FIRE_trajectory_load_step_final,FIRE_trajectory_load_initial,FIRE_trajectory_load_final,FIRE_trajectory_total_energy_initial,FIRE_trajectory_total_energy_final,FIRE_trajectory_total_energy_minimum,FIRE_trajectory_total_energy_maximum,FIRE_trajectory_avg_energy_initial,FIRE_trajectory_avg_energy_final,FIRE_trajectory_avg_energy_minimum,FIRE_trajectory_avg_energy_maximum,FIRE_trajectory_total_energy_change_initial,FIRE_trajectory_total_energy_change_final,FIRE_trajectory_total_energy_change_minimum,FIRE_trajectory_total_energy_change_maximum,FIRE_trajectory_avg_energy_change_initial,FIRE_trajectory_avg_energy_change_final,FIRE_trajectory_avg_energy_change_minimum,FIRE_trajectory_avg_energy_change_maximum,FIRE_trajectory_max_force_initial,FIRE_trajectory_max_force_final,FIRE_trajectory_max_force_minimum,FIRE_trajectory_max_force_maximum,FIRE_trajectory_nr_func_evals_initial,FIRE_trajectory_nr_func_evals_final,FIRE_trajectory_nr_func_evals_minimum,FIRE_trajectory_nr_func_evals_maximum,FIRE_trajectory_nr_iterations_initial,FIRE_trajectory_nr_iterations_final,FIRE_trajectory_nr_iterations_minimum,FIRE_trajectory_nr_iterations_maximum,FIRE_trajectory_total_e_change_from_init_initial,FIRE_trajectory_total_e_change_from_init_final,FIRE_trajectory_total_e_change_from_init_minimum,FIRE_trajectory_total_e_change_from_init_maximum,FIRE_trajectory_avg_e_change_from_init_initial,FIRE_trajectory_avg_e_change_from_init_final,FIRE_trajectory_avg_e_change_from_init_minimum,FIRE_trajectory_avg_e_change_from_init_maximum,FIRE_trajectory_participationFraction_initial,FIRE_trajectory_participationFraction_final,FIRE_trajectory_participationFraction_minimum,FIRE_trajectory_participationFraction_maximum,FIRE_trajectory_m3_participationFraction_initial,FIRE_trajectory_m3_participationFraction_final,FIRE_trajectory_m3_participationFraction_minimum,FIRE_trajectory_m3_participationFraction_maximum,FIRE_trajectory_nr_elements_with_m3_change_initial,FIRE_trajectory_nr_elements_with_m3_change_final,FIRE_trajectory_nr_elements_with_m3_change_minimum,FIRE_trajectory_nr_elements_with_m3_change_maximum,FIRE_trajectory_sum_m3_initial,FIRE_trajectory_sum_m3_final,FIRE_trajectory_sum_m3_minimum,FIRE_trajectory_sum_m3_maximum,FIRE_trajectory_max_energy_initial,FIRE_trajectory_max_energy_final,FIRE_trajectory_max_energy_minimum,FIRE_trajectory_max_energy_maximum,CG_first_drop_CG_Term_reason,CG_first_drop_FIRE_Term_reason,CG_first_drop_LBFGS_Term_reason,CG_first_drop__energy_change,CG_first_drop__energy_change_field,CG_first_drop_avg_P11,CG_first_drop_avg_P12,CG_first_drop_avg_P21,CG_first_drop_avg_P22,CG_first_drop_avg_e_change_from_init,CG_first_drop_avg_energy,CG_first_drop_avg_energy_change,CG_first_drop_avg_init_P11,CG_first_drop_avg_init_P12,CG_first_drop_avg_init_P21,CG_first_drop_avg_init_P22,CG_first_drop_avg_init_energy,CG_first_drop_avg_init_sigma11,CG_first_drop_avg_init_sigma12,CG_first_drop_avg_init_sigma22,CG_first_drop_avg_sigma11,CG_first_drop_avg_sigma12,CG_first_drop_avg_sigma12_change_from_init,CG_first_drop_avg_sigma22,CG_first_drop_cmX,CG_first_drop_cmY,CG_first_drop_edge_flip_always_chose_lower_energy,CG_first_drop_edge_flip_chosen_minus_other_energy,CG_first_drop_est_time_remaining,CG_first_drop_load,CG_first_drop_load_step,CG_first_drop_m3_participationFraction,CG_first_drop_maxX,CG_first_drop_maxY,CG_first_drop_max_energy,CG_first_drop_max_force,CG_first_drop_max_m3_nr,CG_first_drop_max_negative_plastic_jump,CG_first_drop_max_positive_plastic_jump,CG_first_drop_minX,CG_first_drop_minY,CG_first_drop_min_iter_avg_energy_change,CG_first_drop_min_iter_total_energy_change,CG_first_drop_minimization_time,CG_first_drop_nr_edge_flips,CG_first_drop_nr_elements_with_m3_change,CG_first_drop_nr_func_evals,CG_first_drop_nr_iterations,CG_first_drop_nr_reconnect_cycles,CG_first_drop_nr_red_q1,CG_first_drop_nr_red_q2,CG_first_drop_nr_red_q3,CG_first_drop_nr_red_q4,CG_first_drop_nr_total_edge_flips,CG_first_drop_participationFraction,CG_first_drop_reconnect_stop_reason,CG_first_drop_rejected_reconnect_energy_delta,CG_first_drop_run_time,CG_first_drop_sum_m3,CG_first_drop_total_e_change_from_init,CG_first_drop_total_energy,CG_first_drop_total_energy_change,CG_first_drop_total_init_energy,CG_first_drop_write_time,CG_minimization_directory_relative_path,CG_macrodata_relative_path,CG_macrodata_present_at_extraction,CG_minimization_time_seconds,CG_run_time_seconds,CG_write_time_seconds,CG_first_drop_minimization_directory_count,CG_trajectory_rows,CG_trajectory_nonfinite_count,CG_trajectory_nonmonotone_total_energy_steps,CG_trajectory_load_step_initial,CG_trajectory_load_step_final,CG_trajectory_load_initial,CG_trajectory_load_final,CG_trajectory_total_energy_initial,CG_trajectory_total_energy_final,CG_trajectory_total_energy_minimum,CG_trajectory_total_energy_maximum,CG_trajectory_avg_energy_initial,CG_trajectory_avg_energy_final,CG_trajectory_avg_energy_minimum,CG_trajectory_avg_energy_maximum,CG_trajectory_total_energy_change_initial,CG_trajectory_total_energy_change_final,CG_trajectory_total_energy_change_minimum,CG_trajectory_total_energy_change_maximum,CG_trajectory_avg_energy_change_initial,CG_trajectory_avg_energy_change_final,CG_trajectory_avg_energy_change_minimum,CG_trajectory_avg_energy_change_maximum,CG_trajectory_max_force_initial,CG_trajectory_max_force_final,CG_trajectory_max_force_minimum,CG_trajectory_max_force_maximum,CG_trajectory_nr_func_evals_initial,CG_trajectory_nr_func_evals_final,CG_trajectory_nr_func_evals_minimum,CG_trajectory_nr_func_evals_maximum,CG_trajectory_nr_iterations_initial,CG_trajectory_nr_iterations_final,CG_trajectory_nr_iterations_minimum,CG_trajectory_nr_iterations_maximum,CG_trajectory_total_e_change_from_init_initial,CG_trajectory_total_e_change_from_init_final,CG_trajectory_total_e_change_from_init_minimum,CG_trajectory_total_e_change_from_init_maximum,CG_trajectory_avg_e_change_from_init_initial,CG_trajectory_avg_e_change_from_init_final,CG_trajectory_avg_e_change_from_init_minimum,CG_trajectory_avg_e_change_from_init_maximum,CG_trajectory_participationFraction_initial,CG_trajectory_participationFraction_final,CG_trajectory_participationFraction_minimum,CG_trajectory_participationFraction_maximum,CG_trajectory_m3_participationFraction_initial,CG_trajectory_m3_participationFraction_final,CG_trajectory_m3_participationFraction_minimum,CG_trajectory_m3_participationFraction_maximum,CG_trajectory_nr_elements_with_m3_change_initial,CG_trajectory_nr_elements_with_m3_change_final,CG_trajectory_nr_elements_with_m3_change_minimum,CG_trajectory_nr_elements_with_m3_change_maximum,CG_trajectory_sum_m3_initial,CG_trajectory_sum_m3_final,CG_trajectory_sum_m3_minimum,CG_trajectory_sum_m3_maximum,CG_trajectory_max_energy_initial,CG_trajectory_max_energy_final,CG_trajectory_max_energy_minimum,CG_trajectory_max_energy_maximum,LBFGS_first_drop_CG_Term_reason,LBFGS_first_drop_FIRE_Term_reason,LBFGS_first_drop_LBFGS_Term_reason,LBFGS_first_drop__energy_change,LBFGS_first_drop__energy_change_field,LBFGS_first_drop_avg_P11,LBFGS_first_drop_avg_P12,LBFGS_first_drop_avg_P21,LBFGS_first_drop_avg_P22,LBFGS_first_drop_avg_e_change_from_init,LBFGS_first_drop_avg_energy,LBFGS_first_drop_avg_energy_change,LBFGS_first_drop_avg_init_P11,LBFGS_first_drop_avg_init_P12,LBFGS_first_drop_avg_init_P21,LBFGS_first_drop_avg_init_P22,LBFGS_first_drop_avg_init_energy,LBFGS_first_drop_avg_init_sigma11,LBFGS_first_drop_avg_init_sigma12,LBFGS_first_drop_avg_init_sigma22,LBFGS_first_drop_avg_sigma11,LBFGS_first_drop_avg_sigma12,LBFGS_first_drop_avg_sigma12_change_from_init,LBFGS_first_drop_avg_sigma22,LBFGS_first_drop_cmX,LBFGS_first_drop_cmY,LBFGS_first_drop_edge_flip_always_chose_lower_energy,LBFGS_first_drop_edge_flip_chosen_minus_other_energy,LBFGS_first_drop_est_time_remaining,LBFGS_first_drop_load,LBFGS_first_drop_load_step,LBFGS_first_drop_m3_participationFraction,LBFGS_first_drop_maxX,LBFGS_first_drop_maxY,LBFGS_first_drop_max_energy,LBFGS_first_drop_max_force,LBFGS_first_drop_max_m3_nr,LBFGS_first_drop_max_negative_plastic_jump,LBFGS_first_drop_max_positive_plastic_jump,LBFGS_first_drop_minX,LBFGS_first_drop_minY,LBFGS_first_drop_min_iter_avg_energy_change,LBFGS_first_drop_min_iter_total_energy_change,LBFGS_first_drop_minimization_time,LBFGS_first_drop_nr_edge_flips,LBFGS_first_drop_nr_elements_with_m3_change,LBFGS_first_drop_nr_func_evals,LBFGS_first_drop_nr_iterations,LBFGS_first_drop_nr_reconnect_cycles,LBFGS_first_drop_nr_red_q1,LBFGS_first_drop_nr_red_q2,LBFGS_first_drop_nr_red_q3,LBFGS_first_drop_nr_red_q4,LBFGS_first_drop_nr_total_edge_flips,LBFGS_first_drop_participationFraction,LBFGS_first_drop_reconnect_stop_reason,LBFGS_first_drop_rejected_reconnect_energy_delta,LBFGS_first_drop_run_time,LBFGS_first_drop_sum_m3,LBFGS_first_drop_total_e_change_from_init,LBFGS_first_drop_total_energy,LBFGS_first_drop_total_energy_change,LBFGS_first_drop_total_init_energy,LBFGS_first_drop_write_time,LBFGS_minimization_directory_relative_path,LBFGS_macrodata_relative_path,LBFGS_macrodata_present_at_extraction,LBFGS_minimization_time_seconds,LBFGS_run_time_seconds,LBFGS_write_time_seconds,LBFGS_first_drop_minimization_directory_count,LBFGS_trajectory_rows,LBFGS_trajectory_nonfinite_count,LBFGS_trajectory_nonmonotone_total_energy_steps,LBFGS_trajectory_load_step_initial,LBFGS_trajectory_load_step_final,LBFGS_trajectory_load_initial,LBFGS_trajectory_load_final,LBFGS_trajectory_total_energy_initial,LBFGS_trajectory_total_energy_final,LBFGS_trajectory_total_energy_minimum,LBFGS_trajectory_total_energy_maximum,LBFGS_trajectory_avg_energy_initial,LBFGS_trajectory_avg_energy_final,LBFGS_trajectory_avg_energy_minimum,LBFGS_trajectory_avg_energy_maximum,LBFGS_trajectory_total_energy_change_initial,LBFGS_trajectory_total_energy_change_final,LBFGS_trajectory_total_energy_change_minimum,LBFGS_trajectory_total_energy_change_maximum,LBFGS_trajectory_avg_energy_change_initial,LBFGS_trajectory_avg_energy_change_final,LBFGS_trajectory_avg_energy_change_minimum,LBFGS_trajectory_avg_energy_change_maximum,LBFGS_trajectory_max_force_initial,LBFGS_trajectory_max_force_final,LBFGS_trajectory_max_force_minimum,LBFGS_trajectory_max_force_maximum,LBFGS_trajectory_nr_func_evals_initial,LBFGS_trajectory_nr_func_evals_final,LBFGS_trajectory_nr_func_evals_minimum,LBFGS_trajectory_nr_func_evals_maximum,LBFGS_trajectory_nr_iterations_initial,LBFGS_trajectory_nr_iterations_final,LBFGS_trajectory_nr_iterations_minimum,LBFGS_trajectory_nr_iterations_maximum,LBFGS_trajectory_total_e_change_from_init_initial,LBFGS_trajectory_total_e_change_from_init_final,LBFGS_trajectory_total_e_change_from_init_minimum,LBFGS_trajectory_total_e_change_from_init_maximum,LBFGS_trajectory_avg_e_change_from_init_initial,LBFGS_trajectory_avg_e_change_from_init_final,LBFGS_trajectory_avg_e_change_from_init_minimum,LBFGS_trajectory_avg_e_change_from_init_maximum,LBFGS_trajectory_participationFraction_initial,LBFGS_trajectory_participationFraction_final,LBFGS_trajectory_participationFraction_minimum,LBFGS_trajectory_participationFraction_maximum,LBFGS_trajectory_m3_participationFraction_initial,LBFGS_trajectory_m3_participationFraction_final,LBFGS_trajectory_m3_participationFraction_minimum,LBFGS_trajectory_m3_participationFraction_maximum,LBFGS_trajectory_nr_elements_with_m3_change_initial,LBFGS_trajectory_nr_elements_with_m3_change_final,LBFGS_trajectory_nr_elements_with_m3_change_minimum,LBFGS_trajectory_nr_elements_with_m3_change_maximum,LBFGS_trajectory_sum_m3_initial,LBFGS_trajectory_sum_m3_final,LBFGS_trajectory_sum_m3_minimum,LBFGS_trajectory_sum_m3_maximum,LBFGS_trajectory_max_energy_initial,LBFGS_trajectory_max_energy_final,LBFGS_trajectory_max_energy_minimum,LBFGS_trajectory_max_energy_maximum,first_drop_energy_winner,first_drop_energy_order_low_to_high,function_calls_winner,function_calls_order_low_to_high,first_drop_max_force_winner,first_drop_max_force_order_low_to_high,trajectory_minimum_energy_winner,trajectory_minimum_energy_order_low_to_high,trajectory_final_energy_winner,trajectory_final_energy_order_low_to_high,first_drop_total_energy_difference_FIRE_minus_CG,first_drop_total_energy_difference_FIRE_minus_LBFGS,first_drop_total_energy_difference_CG_minus_LBFGS,first_drop_nr_func_evals_difference_FIRE_minus_CG,first_drop_nr_func_evals_difference_FIRE_minus_LBFGS,first_drop_nr_func_evals_difference_CG_minus_LBFGS,first_drop_max_force_difference_FIRE_minus_CG,first_drop_max_force_difference_FIRE_minus_LBFGS,first_drop_max_force_difference_CG_minus_LBFGS,trajectory_minimum_total_energy_difference_FIRE_minus_CG,trajectory_minimum_total_energy_difference_FIRE_minus_LBFGS,trajectory_minimum_total_energy_difference_CG_minus_LBFGS,trajectory_final_total_energy_difference_FIRE_minus_CG,trajectory_final_total_energy_difference_FIRE_minus_LBFGS,trajectory_final_total_energy_difference_CG_minus_LBFGS,first_drop_load_minimum,first_drop_load_maximum,first_drop_load_span,first_drop_loads_match_within_5e_minus_9
1.0,size_scaling_L100_post_yield_events_epsg1e-5_epsx0,true,0,1,seed_0_event_0001_source_0.60222000,seed_0/event_0001_source_0.60222000,size_scaling_L100_post_yield_events_epsg1e-5_epsx0/seed_0/event_0001_source_0.60222000/event_manifest.json,"/Volumes/data/MTS2D_output/common_event_minimizer_comparison/size_scaling_L100_post_yield_dumps/simpleShear,s100x100l0.138,2e-05,1.0PBCt4LBFGSEpsx1e-06s0","/Volumes/data/MTS2D_output/common_event_minimizer_comparison/size_scaling_L100_post_yield_dumps/simpleShear,s100x100l0.138,2e-05,1.0PBCt4LBFGSEpsx1e-06s0/dumps/dump_l0.60.xml.gz","size_scaling_L100_post_yield_dumps/simpleShear,s100x100l0.138,2e-05,1.0PBCt4LBFGSEpsx1e-06s0/dumps/dump_l0.60.xml.gz",0.6022200000003088,/Volumes/data/MTS2D_output/common_event_minimizer_comparison/size_scaling_L100_post_yield_events_epsg1e-5_epsx0/seed_0/event_0001_source_0.60222000/collector_output/collector_0001_source_0.60222000/dumps/pre_event_l_0.60402.xml.gz,size_scaling_L100_post_yield_events_epsg1e-5_epsx0/seed_0/event_0001_source_0.60222000/collector_output/collector_0001_source_0.60222000/dumps/pre_event_l_0.60402.xml.gz,0.6040200000003106,completed,true,true,true,true,true,1e-10,true,size_scaling_L100_post_yield_events_epsg1e-5_epsx0/seed_0/event_0001_source_0.60222000/collector_output/collector_0001_source_0.60222000/macroData.csv,90,0.60224,0.60402,245.90367187,247.79073278,0.0000010443655352,0.0000010755101976,89,100,100,0,0.138,0.00002,1,LBFGS,1e-15,0.000001,1e-15,0.0001,none,true,0.138,0.00002,0.6122200000003089,LBFGS,0.00001,0,0.00001,0.0001,0.05,none,true,0,1,0,-0.000031356286112,avg_energy_change,-0.13973299124,0.10585482166,0.053382515013,0.086870353266,-0.000031894194105,0.012358180353,-0.000031356286112,-0.14146950702,0.10759731365,0.054788922054,0.087423508013,0.012390074547,-0.08674383684,0.10698804947,0.075711972554,-0.08617242524,0.10525615791,-0.0017318915572,0.075011491177,80.201213703,50.001143357,1,0,0.000s,0.60403,23303,0.18066074882,159.01117965,106.22623301,0.46696268023,2.0694302511e-7,5,-2,3,-1.3918203455,-5.9995111102,0,0,3d 20h 34m 54.073s,0,72,5287,5286,0,8458,8012,1718,1812,0,0.034143485221,not_attempted,0,3d 20h 59m 24s,13915,-0.63788388211,247.16360705,-0.62712572224,247.80149094,15m 18.956s,size_scaling_L100_post_yield_events_epsg1e-5_epsx0/seed_0/event_0001_source_0.60222000/matched/same_event_pre_event_l_0.60402_FIRE/data/minimizationData/step23303,size_scaling_L100_post_yield_events_epsg1e-5_epsx0/seed_0/event_0001_source_0.60222000/matched/same_event_pre_event_l_0.60402_FIRE/data/minimizationData/step23303/macroData.csv,true,333294.073,334764,918.956,1,5288,0,4,23303,23303,0.60403,0.60403,247.80149094,247.16360705,247.16360705,247.80149094,0.012390074547,0.012358180353,0.012358180353,0.012390074547,0.010758159868,-0.62712572224,-0.62712572224,0.010758159868,5.3790799339e-7,-0.000031356286112,-0.000031356286112,5.3790799339e-7,0.0001057491335,2.0694302511e-7,2.0694302511e-7,0.86644634313,0,5287,0,5287,0,5286,0,5286,0,-0.63788388211,-0.63788388211,0,0,-0.000031894194105,-0.000031894194105,0,0,0,0,0,0,0,0,0,0,72,0,75,13898,13915,13892,13917,0.4668336532,0.46696268023,0.46599680124,0.46929942809,4,0,0,-0.000031356286291,avg_energy_change,-0.13973299269,0.10585485107,0.05338260017,0.086870269868,-0.000031894194285,0.012358180353,-0.000031356286291,-0.14146950702,0.10759731365,0.054788922054,0.087423508013,0.012390074547,-0.08674383684,0.10698804947,0.075711972554,-0.086172435807,0.10525617186,-0.0017318776036,0.075011498154,80.201213703,50.001143357,1,0,0.000s,0.60403,23303,0.18066278957,159.01118672,106.22624564,0.46696253486,0.0000012829960822,6,-2,3,-1.3918132774,-5.9995077365,0,0,3d 20h 35m 3.710s,0,72,8887,6252,0,8458,8012,1718,1812,0,0.034142231891,not_attempted,0,3d 20h 59m 33s,13915,-0.63788388569,247.16360705,-0.62712572582,247.80149094,15m 23.294s,size_scaling_L100_post_yield_events_epsg1e-5_epsx0/seed_0/event_0001_source_0.60222000/matched/same_event_pre_event_l_0.60402_CG/data/minimizationData/step23303,size_scaling_L100_post_yield_events_epsg1e-5_epsx0/seed_0/event_0001_source_0.60222000/matched/same_event_pre_event_l_0.60402_CG/data/minimizationData/step23303/macroData.csv,true,333303.71,334773,923.294,1,8888,0,87,23303,23303,0.60403,0.60403,247.80149094,247.16360705,247.16360705,277.06198647,0.012390074547,0.012358180353,0.012358180353,0.013853099323,0.010758159868,-0.62712572582,-0.62712572582,29.271253691,5.3790799339e-7,-0.000031356286291,-0.000031356286291,0.0014635626845,0.0001057491335,0.0000012829960822,0.0000012829960822,30.060825428,0,8887,0,8887,0,6252,0,6252,0,-0.63788388569,-0.63788388569,29.260495531,0,-0.000031894194285,-0.000031894194285,0.0014630247765,0,0,0,0,0,0,0,0,0,72,0,145,13898,13915,13894,13986,0.4668336532,0.46696253486,0.46499684937,1.1385835496,0,0,1,-0.000031356286359,avg_energy_change,-0.13973296728,0.10585489383,0.053382703372,0.086870179429,-0.000031894194353,0.012358180352,-0.000031356286359,-0.14146950702,0.10759731365,0.054788922054,0.087423508013,0.012390074547,-0.08674383684,0.10698804947,0.075711972554,-0.08617236222,0.10525621433,-0.0017318351401,0.075011423175,80.201213704,50.001143357,1,0,0.000s,0.60403,23303,0.18066559283,159.01118194,106.22624993,0.46696266817,0.0000041183565338,12,-2,11,-1.391818056,-5.9995065446,0,0,3d 20h 34m 54.585s,0,72,4072,2446,0,8458,8012,1718,1812,0,0.03415188197,not_attempted,0,3d 20h 59m 24s,13915,-0.63788388705,247.16360705,-0.62712572719,247.80149094,15m 18.050s,size_scaling_L100_post_yield_events_epsg1e-5_epsx0/seed_0/event_0001_source_0.60222000/matched/same_event_pre_event_l_0.60402_LBFGS/data/minimizationData/step23303,size_scaling_L100_post_yield_events_epsg1e-5_epsx0/seed_0/event_0001_source_0.60222000/matched/same_event_pre_event_l_0.60402_LBFGS/data/minimizationData/step23303/macroData.csv,true,333294.585,334764,918.05,1,5184,0,15,23303,23303,0.60403,0.60403,247.80149094,247.16360705,247.16360705,5225159433400000000,0.012390074547,0.012358180352,0.012358180352,261257971670000,0.010758159868,-0.62712572719,-0.62712572719,5225159433400000000,5.3790799339e-7,-0.000031356286359,-0.000031356286359,261257971670000,0.0001057491335,0.0000041183565338,0.0000011521627807,399940436730000,0,4072,0,4072,0,2446,0,2446,0,-0.63788388705,-0.63788388705,5225159433400000000,0,-0.000031894194353,-0.000031894194353,261257971670000,0,0,0,0,0,0,0,0,0,72,0,14246,13898,13915,13897,41879,0.4668336532,0.46696266817,0.4637045073,2500262818700000000,FIRE=CG=LBFGS,FIRE=CG=LBFGS,LBFGS,LBFGS<FIRE<CG,FIRE,FIRE<CG<LBFGS,FIRE=CG=LBFGS,FIRE=CG=LBFGS,FIRE=CG=LBFGS,FIRE=CG=LBFGS,0,0,0,-3600,1215,4815,-0.00000107605305709,-0.00000391141350869,-0.0000028353604516,0,0,0,0,0,0,0.60403,0.60403,0,true
